source_row_id,matched_standardizedItemId,confidence,decision,reason
1355,KVI-FMCG-0051,0.95,match,"The competitor product 'เลย์ Ly's Sour Cream Onion 75g' matches the master product 'Lay's Sour Cream Onion 75g' in brand ('Lay's'), model ('Sour Cream'), size (75g), and unit (g)."
594,KVI-FMCG-0006,0.91,match,"The competitor product is 'เป๊ปซี่ Pepsi Cola 325ml' which perfectly matches the master item 'Pepsi Cola 325ml' in brand ('Pepsi'), model ('Original'), pack size (325ml), and unit (ml)."
1721,KVI-HARD-0021,0.9688,match,"The competitor product 'Tupperware Modular Mate 1.7L' matches exactly with the KVI candidate 'Tupperware Modular Mate 1.7L' in terms of brand 'Tupperware', model 'Square' (which is not directly compared since it's a square model), size (1.7L), and all identifiers are consistent."
1155,KVI-FMCG-0020,0.8249,match,"The competitor product 'Chang Beer 620ml' matches exactly with the master item 'Chang Beer 620ml' in brand, size (620ml), and product type."
399,KVI-FMCG-0068,1.0,match,"The competitor product 'Yum Yum Chicken Noodle 90g' matches exactly with the master KVI product 'Yum Yum Chicken Noodle 90g'. Brand 'Yum Yum', model 'Chicken', size '90g', and unit 'g' are all identical."
1935,,0.0,no_match,"The competitor product is a 'Yoga mat 6mm thick blue', while the master list contains items related to 'Microfiber Cloth' and 'Duct Tape'. The product categories and names do not match any available candidates."
63,KVI-FMCG-0066,0.9398,match,"The competitor product 'WaiWai Original 90g' matches exactly with the master KVI candidate 'WaiWai Original 90g'. The brand, model, size (90g), and unit (g) are identical."
1606,KVI-HARD-0036,0.9053,match,"The competitor product 'Baygon Insect Spray Multi 300ML' matches the master KVI candidate 'Baygon Insect Spray Multi 300ml' precisely in brand ('Baygon'), model ('Multi'), size (300.0 ml), and unit ('ml'). The sizes are equivalent, differing only in casing. The similarity score indicates high confidence in the match."
1343,KVI-FMCG-0041,0.9124,match,"The competitor product 'Lipton Lemon Tea 250ml' matches exactly with the master KVI candidate 'Lipton Lemon Tea 250ml', with identical brand 'Lipton', model 'Lemon', pack size 250.0 and unit 'ml'."
598,KVI-FMCG-0033,0.9499,match,"The competitor product 'Sprinkle Drinking Water 1.5L' exactly matches the master product with the same brand 'Sprinkle', model 'Water', and size '1.5L'. All identifiers are consistent."
102,KVI-FMCG-0077,0.8068,match,"The competitor product 'ดัชมิลล์ Dutch Mill UHT Milk 225ml' matches exactly with the master list entry 'Dutch Mill UHT Milk 225ml' in terms of brand 'Dutch Mill', model 'UHT', size quantity '225ml', and unit 'ml'."
1534,KVI-FMCG-0051,0.9195,match,"The competitor product 'Lays Lay's Sour Cream Onion 75g' matches exactly with the master list item 'Lay's Sour Cream Onion 75g'. The brand 'Lay's', model 'Sour Cream', size '75g' and unit 'g' all correspond perfectly."
183,KVI-FMCG-0114,0.9605,match,"The competitor product 'Vixol Toilet Cleaner 900ML' matches the KVI master list item 'Vixol Toilet Cleaner 900ml' based on identical brand ('Vixol'), model ('Original'), size (900ml), and unit (ml). There are no discrepancies in flavor, size, variant, or an unlisted product."
1788,,0.0,no_match,"The competitor product 'Generic phone case clear silicone' does not match any items in the master list. The master list contains electronic items (earbuds and SD cards), while the competitor product is an accessory (phone case). No brand, model, or size matches."
1854,,0.0,no_match,"The competitor product is an iPhone 8 64GB, while the available master KVI candidates are all storage devices from SanDisk and Kingston. There is no matching brand (Apple) or product category. Thus, they do not match in brand identifiers, model names, or product type."
660,KVI-FMCG-0033,0.9499,match,"The competitor product 'Sprinkle Drinking Water 1.5L' matches exactly with the master KVI candidate 'Sprinkle Drinking Water 1.5L'. Both have the same brand 'Sprinkle', model 'Water', size '1.5L', and unit 'L', confirming a true match."
1831,,0.0,no_match,"The competitor product 'Generic phone case clear silicone' does not match any item from the canonical master list by brand, model, or product type. The items in the master list are electronics (Samsung Galaxy Buds and SanDisk SD cards) whereas the competitor product is a phone case, indicating a different product category."
1122,KVI-ELEC-0013,1.0,match,"The competitor product 'เสี่ยวมี่ Xiaomi Mi Power Bank 20000 1pcs' matches exactly with the master KVI entry 'Xiaomi Mi Power Bank 20000 1pcs'. Both share the same brand 'Xiaomi', model information is consistent, size is '1pcs' and unit matches 'pcs'."
1449,,0.0,no_match,"The competitor product 'Cry. Drinking Water 350ML' has a different brand 'Cry.' compared to the master candidates 'Crystal' and 'Singha'. No exact match for brand, model, or product name."
131,KVI-FMCG-0064,0.9025,match,"The competitor product MAMA Pork Flvor 60g matches the master KVI candidate MAMA Pork Flavor 60g, with identical brand identifiers (MAMA), model names (Pork), size quantities (60g), and physical metric units (g). The only difference is the misspelling of 'Flavor' as 'Flvor'. This is considered a match as it does not affect the identification."
1830,,0.0,no_match,"The competitor product 'Yoga mat 6mm thick blue' does not match any items from the master list as it lacks matching brand identifiers, model names, size quantities, or physical metric units."
537,KVI-FMCG-0001,0.9585,match,"The competitor product 'Coca-Cola Original Taste 330ml' matches the master item 'Coca-Cola Original Taste 330ml' based on exact match in brand 'Coca-Cola', product name, pack size of 330ml, and unit."
1914,,0.0,no_match,"The competitor product 'DIY craft glue gun mini' does not match any entry in the master list as it refers to a glue gun, whereas the available master KVI candidates are all types of glue in tube form. No matching brand, model, or product type corresponds."
975,KVI-FMCG-0025,1.0,match,"The competitor product 'Singha Drinking Water 600ml' matches exactly with the master KVI entry for 'Singha Drinking Water 600ml'. The brand 'Singha', size '600ml', and product model 'Water' are all consistent, confirming a true match."
745,KVI-FMCG-0059,0.9608,match,"The competitor product 'Bento Squid Snack 24g' matches exactly with the master item 'Bento Squid Snack 24g' on brand (Bento), model (Squid), size (24g), and all physical metric units."
1848,,0.0,no_match,"The competitor product 'Cute cat ear hairband' does not match any of the master candidates which are all electronic or hardware items, indicating a different category altogether. Additionally, there are no common brand identifiers, model names, or size quantities."
838,KVI-HARD-0003,0.9612,match,"The competitor product '3M Duct Tape Silver 48mm' matches with the master list item '3M Duct Tape Silver 48mm' in brand (3M), model (Heavy), size (48mm), and unit (mm). Therefore, all parameters match exactly."
1754,KVI-HARD-0010,0.9708,match,"The competitor product '3M Microfiber Cloth Yellow 2pcs' matches exactly with the master list item '3M Microfiber Cloth Yellow 2pcs' in terms of brand (3M), model (Microfiber), pack size (2.0), and unit (pcs)."
1048,KVI-HARD-0007,0.7768,match,"The competitor product has the brand 'Bosch', model 'GSB 550', pack size of 1pcs, and unit 'pcs', which matches exactly with the KVI candidate 'Bosch Drill GSB 550 1pcs'."
420,KVI-FMCG-0010,0.8,match,"The competitor product 'Sprite Lemon- Lime 325M' matches with the master entry 'Sprite Lemon-Lime 325ml'. Both the brand 'Sprite', model 'Classic', and size '325ml' are consistent, while the 'Lิตร' refers to liters, which is appropriately converted to milliliters (1 L = 1000 ml). The difference in writing 'Lime' as '- Lime' is considered a minor typographical difference and does not affect the match."
1655,KVI-ELEC-0014,0.95,match,"The competitor product 'Belkin Surge Protector 6-Outlet 1pcs' matches the canonical master list item 'Belkin Surge Protector 6-Outlet 1pcs' based on the exact brand 'Belkin', model 'BSV804', and identical size '1 pcs' with unit 'pcs'."
1558,KVI-FMCG-0109,1.0,match,"The competitor product 'Detol Dettol Antibacterial ลิตรiquid 250ml' matches exactly with the master KVI candidate 'Dettol Antibacterial Liquid 250ml'. Both have the same brand 'Dettol', model 'Original', and size '250ml' which is confirmed by the exact physical metric units and brand identifiers."
819,KVI-ELEC-0006,0.95,match,"The competitor product 'Anker PowerLine USB-C 1.8m Free Delivery' exactly matches the product in the master list 'Anker PowerLine USB-C 1.8m' in terms of brand 'Anker', model 'A8187', size '1.8m', and unit 'm'."
314,KVI-ELEC-0026,0.96,match,"All attributes match exactly: Brand 'Philips', Model name exact as 'Essential', Size '3pcs' matches the packSize entry, and it is categorized under the same product type (LED Bulb)."
168,KVI-ELEC-0013,0.8416,match,"The competitor product 'เสี่ยวมี่ Xiaomi Mi Power Bank 20000 1pcs' matches exactly with the master product 'Xiaomi Mi Power Bank 20000 1pcs' in brand (Xiaomi), model (PLM18ZM), size (1pcs), and unit (pcs)."
985,KVI-FMCG-0008,0.8573,match,"The competitor product 'Pepsi Cola 1.45L' matches the master list item 'Pepsi Cola 1.45L' by the same brand 'Pepsi', exact model presence, specific pack size of 1.45L, and the unit of measurement (L) matches exactly."
1076,KVI-HARD-0021,0.7751,match,"The competitor product 'Tupperwre Modular Mate 1.7L' matches the master entry 'Tupperware Modular Mate 1.7L' in brand (Tupperware), model (Square), size (1.7L), and unit (L). The only discrepancy is the spelling of 'Tupperwre', which is likely a typo for 'Tupperware'."
251,KVI-HARD-0033,0.9,match,"The competitor product 'Glde Air Freshener Lavender 250ml GIFT SET' matches exactly with the master product 'Glade Air Freshener Lavender 250ml' in brand (Glade), model (Lavender), size (250ml), and type (air freshener). The only difference is that the competitor product includes 'GIFT SET', which does not change the fundamental details of the product."
256,KVI-FMCG-0053,0.9,match,"The competitor product 'Pringles Original 147g' matches exactly with the master list product 'Pringles Original 147g' in brand, model, size, and unit."
1712,KVI-HARD-0011,1.0,match,"The competitor product '3M Microfiber Cloth Yellow 4pcs' matches exactly with the master list item '3M Microfiber Cloth Yellow 4pcs' in brand, model, pack size (4 pcs), and unit (pcs)."
1394,KVI-FMCG-0093,0.796,match,"The competitor product 'Colgate Toothpaste Total 100g' matches exactly with the master list item 'Colgate Toothpaste Total 100g' based on brand 'Colgate', model 'Total', size '100g', and metric unit 'g'."
1835,,0.0,no_match,Filtered by local retrieval layer: Similarity score fell well below minimum structural threshold.
1028,KVI-HARD-0031,0.85,match,"The competitor product is 'Windex Glass Cleaner 500ML', which matches in brand ('Windex'), model ('Original'), and pack size (500.0 ml). The units are also consistent (ml). Therefore, this is a confirmed match."
1976,,0.0,no_match,"The competitor product 'Cooking apron floral pattern' does not match any item in the master KVI list as there are no similar products related to aprons or clothing. All KVI candidates are fabric softeners and dish sponges, which are unrelated products."
1194,KVI-FMCG-0028,1.0,match,"The competitor product 'Crystal Drinking Water 350ml' matches exactly with the master product 'Crystal Drinking Water 350ml' in brand ('Crystal'), model ('Water'), and both have a pack size of 350ml."
800,KVI-FMCG-0063,0.9174,match,"The competitor product 'MAMA Pork Flavor 55g' matches exactly with the master KVI product in brand ('MAMA'), model ('Pork'), size (55g), and unit ('g')."
581,KVI-FMCG-0019,0.742,match,"The competitor product 'Chang Beer 490ML x12 PACK' matches with the master product 'Chang Beer 490ml'. The brand 'Chang' is identical in both, and the size is confirmed as 490ml. The pack size of 12 is an external packaging detail and does not affect the core product match."
1468,KVI-ELEC-0038,0.9163,match,"The competitor product 'Rzer BlackWidow Keyboard 1pcs' matches the master item 'Razer BlackWidow Keyboard 1pcs' in brand, model, pack size, and unit. The only discrepancy is the brand spelling, which should be 'Razer' instead of 'Rzer'. However, given the context that it's likely a typo, we have confirmed a match."
